GeneID,Name
LOC100891188,100891188 retinol dehydrogenase 8-like	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC100891757,100891757 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC100894059,100894059 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC105436638,105436638 retinol dehydrogenase 8-like	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC582508,582508 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC762727,762727 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC577528,577528 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC100893807,100893807 retinol dehydrogenase 8-like	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC100888308,100888308 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC586003,586003 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC577205,577205 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC577804,577804 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC590337,590337 retinol dehydrogenase 8	K11150 RDH8; retinol dehydrogenase 8 [EC:1.1.1.-]
LOC589814,589814 retinol dehydrogenase 12	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC764557,764557 retinol dehydrogenase 11	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC585277,585277 short-chain dehydrogenase TIC 32	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC763133,763133 retinol dehydrogenase 12	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC763589,763589 retinol dehydrogenase 12	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC764462,764462 retinol dehydrogenase 12	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC578695,578695 retinol dehydrogenase 12	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC587795,587795 retinol dehydrogenase 12-like isoform X1	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC583677,583677 retinol dehydrogenase 13	K11153 RDH12; retinol dehydrogenase 12 [EC:1.1.1.300]
LOC593999,593999 retinol dehydrogenase 13	K11161 RDH13; retinol dehydrogenase 13 [EC:1.1.1.300]
LOC575923,575923 retinol dehydrogenase 7	K11154 RDH16; retinol dehydrogenase 16 [EC:1.1.1.-]
LOC581999,581999 epidermal retinol dehydrogenase 2 isoform X2	K15734 SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]
LOC576258,576258 retinol dehydrogenase 10-B	K15734 SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]
LOC588684,588684 retinol dehydrogenase 10-B	K15734 SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]
LOC584929,584929 epidermal retinol dehydrogenase 2	K15734 SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]
LOC763231,763231 patatin-like phospholipase domain-containing protein 4	K11157 PNPLA4; patatin-like phospholipase domain-containing protein 4 [EC:3.1.1.-]
LOC763218,763218 patatin-like phospholipase domain-containing protein 4	K11157 PNPLA4; patatin-like phospholipase domain-containing protein 4 [EC:3.1.1.-]
LOC581285,"581285 all-trans-retinol 13	K09516 RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]"
LOC583633,583633 probable glutamate--tRNA ligase	K01885 EARS; glutamyl-tRNA synthetase [EC:6.1.1.17]
LOC581596,581596 bifunctional glutamate/proline--tRNA ligase isoform X1	K14163 EPRS; bifunctional glutamyl/prolyl-tRNA synthetase [EC:6.1.1.17 6.1.1.15]
LOC577020,577020 delta-aminolevulinic acid dehydratase	K01698 hemB; porphobilinogen synthase [EC:4.2.1.24]
LOC575537,575537 porphobilinogen deaminase	K01749 hemC; hydroxymethylbilane synthase [EC:2.5.1.61]
LOC586365,586365 uroporphyrinogen-III synthase	K01719 hemD; uroporphyrinogen-III synthase [EC:4.2.1.75]
LOC579081,579081 uroporphyrinogen decarboxylase	K01599 hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
LOC580851,580851 oxygen-dependent coproporphyrinogen-III oxidase	K00228 CPOX; coproporphyrinogen III oxidase [EC:1.3.3.3]
LOC577339,577339 protoporphyrinogen oxidase isoform X1	K00231 PPOX; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
LOC582724,582724 ferrochelatase	K01772 hemH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
LOC579282,579282 corrinoid adenosyltransferase	K00798 MMAB; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
LOC583826,583826 cytochrome c-type heme lyase	K01764 HCCS; cytochrome c heme-lyase [EC:4.4.1.17]
LOC594679,594679 frataxin	K19054 FXN; frataxin [EC:1.16.3.1]
LOC581946,581946 4-coumarate--CoA ligase 1-like isoform X1	K01904 4CL; 4-coumarate--CoA ligase [EC:6.2.1.12]
LOC587948,587948 4-hydroxybenzoate polyprenyltransferase	K06125 COQ2; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
LOC576995,576995 ubiquinone biosynthesis monooxygenase COQ6	K06126 COQ6; ubiquinone biosynthesis monooxygenase Coq6 [EC:1.14.13.-]
LOC585619,585619 ubiquinone biosynthesis O-methyltransferase	K00591 COQ3; polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]
LOC585972,"585972 2-methoxy-6-polyprenyl-1	K06127 COQ5; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201]"
LOC579985,"579985 2-methoxy-6-polyprenyl-1	K06127 COQ5; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201]"
LOC582622,582622 5-demethoxyubiquinone hydroxylase	K06134 COQ7; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]
LOC764318,764318 vitamin K-dependent gamma-carboxylase	K10106 GGCX; vitamin K-dependent gamma-carboxylase [EC:4.1.1.90]
LOC763699,763699 vitamin K epoxide reductase complex subunit 1-like	K05357 VKORC1; vitamin-K-epoxide reductase (warfarin-sensitive) [EC:1.17.4.4]
LOC589139,589139 mevalonate kinase-like	K00869 E2.7.1.36; mevalonate kinase [EC:2.7.1.36]
LOC100890384,100890384 phosphomevalonate kinase	K13273 PMVK; phosphomevalonate kinase [EC:2.7.4.2]
LOC764382,764382 diphosphomevalonate decarboxylase isoform X1	K01597 MVD; diphosphomevalonate decarboxylase [EC:4.1.1.33]
LOC100890155,100890155 isopentenyl phosphate kinase	K06981 ipk; isopentenyl phosphate kinase [EC:2.7.4.26]
LOC586184,586184 isopentenyl-diphosphate Delta-isomerase 1 isoform X3	K01823 idi; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
LOC576515,576515 farnesyl pyrophosphate synthase	K00787 FDPS; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]
LOC575576,"575576 geranylgeranyl pyrophosphate synthase	K00804 GGPS1; geranylgeranyl diphosphate synthase, type III [EC:2.5.1.1 2.5.1.10 2.5.1.29]"
LOC576167,576167 decaprenyl-diphosphate synthase subunit 1	K12504 PDSS1; decaprenyl-diphosphate synthase subunit 1 [EC:2.5.1.91]
LOC580439,580439 decaprenyl-diphosphate synthase subunit 2	K12505 PDSS2; decaprenyl-diphosphate synthase subunit 2 [EC:2.5.1.91]
LOC591381,"591381 dehydrodolichyl diphosphate synthase complex subunit DHDDS	K11778 DHDDS; ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]"
LOC100892751,100892751 dehydrodolichyl diphosphate synthase complex subunit nus1	K19177 NUS1; dehydrodolichyl diphosphate syntase complex subunit NUS1 [EC:2.5.1.87]
LOC578890,578890 protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	K05955 FNTA; protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.58 2.5.1.59]
LOC105444035,105444035 CAAX prenyl protease 2	K08658 RCE1; prenyl protein peptidase [EC:3.4.22.-]
LOC579174,579174 CAAX prenyl protease 1 homolog	K06013 STE24; STE24 endopeptidase [EC:3.4.24.84]
LOC590850,590850 protein-S-isoprenylcysteine O-methyltransferase	K00587 ICMT; protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100]
LOC587332,587332 probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2	K15889 PCME; prenylcysteine alpha-carboxyl methylesterase [EC:3.1.1.-]
LOC582165,582165 LOW QUALITY PROTEIN: prenylcysteine oxidase 1	K05906 PCYOX1; prenylcysteine oxidase / farnesylcysteine lyase [EC:1.8.3.5 1.8.3.6]
LOC592408,592408 LOW QUALITY PROTEIN: prenylcysteine oxidase	K05906 PCYOX1; prenylcysteine oxidase / farnesylcysteine lyase [EC:1.8.3.5 1.8.3.6]
LOC588166,588166 epoxide hydrolase 1	K01253 EPHX1; microsomal epoxide hydrolase [EC:3.3.2.9]
LOC764876,764876 hydroxysteroid 11-beta-dehydrogenase 1-like protein	K15680 HSD11B1; corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146]
LOC580981,580981 dimethylaniline monooxygenase [N-oxide-forming] 5	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC578464,578464 dimethylaniline monooxygenase [N-oxide-forming] 5	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC586240,586240 dimethylaniline monooxygenase [N-oxide-forming] 2	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC592223,592223 dimethylaniline monooxygenase [N-oxide-forming] 5-like	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC582581,582581 dimethylaniline monooxygenase [N-oxide-forming] 2	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC588371,588371 dimethylaniline monooxygenase [N-oxide-forming] 5	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC590893,590893 dimethylaniline monooxygenase [N-oxide-forming] 5	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC579836,579836 dimethylaniline monooxygenase [N-oxide-forming] 2	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC589488,589488 dimethylaniline monooxygenase [N-oxide-forming] 5	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC589643,589643 dimethylaniline monooxygenase [N-oxide-forming] 2	K00485 FMO; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]
LOC582278,582278 probable thiopurine S-methyltransferase	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC753964,753964 probable thiopurine S-methyltransferase	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC100892034,100892034 probable thiopurine S-methyltransferase	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC754275,754275 thiopurine S-methyltransferase	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC100893811,100893811 probable thiopurine S-methyltransferase isoform X2	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC590906,590906 probable thiopurine S-methyltransferase	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC105444398,105444398 probable thiopurine S-methyltransferase isoform X1	K00569 TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
LOC577639,577639 carboxylesterase 5A	K03927 CES2; carboxylesterase 2 [EC:3.1.1.1 3.1.1.84 3.1.1.56]
LOC584422,584422 DNA-directed RNA polymerase II subunit RPB2	K03010 RPB2; DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]
LOC583794,583794 DNA-directed RNA polymerase II subunit RPB1	K03006 RPB1; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]
LOC105446803,105446803 DNA-directed RNA polymerase II subunit RPB1-like	K03006 RPB1; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]
LOC581009,581009 uncharacterized protein LOC581009	K03006 RPB1; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]
LOC575987,575987 DNA-directed RNA polymerase II subunit RPB3	K03011 RPB3; DNA-directed RNA polymerase II subunit RPB3
LOC581204,581204 DNA-directed RNA polymerase II subunit RPB11-a	K03008 RPB11; DNA-directed RNA polymerase II subunit RPB11
LOC591189,591189 DNA-directed RNA polymerase II subunit RPB4	K03012 RPB4; DNA-directed RNA polymerase II subunit RPB4
LOC752151,752151 DNA-directed RNA polymerase II subunit RPB7	K03015 RPB7; DNA-directed RNA polymerase II subunit RPB7
LOC583058,583058 LOW QUALITY PROTEIN: DNA-directed RNA polymerase II subunit RPB9	K03017 RPB9; DNA-directed RNA polymerase II subunit RPB9
LOC578317,"578317 DNA-directed RNA polymerases I	K03013 RPB5; DNA-directed RNA polymerases I, II, and III subunit RPABC1"
LOC582938,"582938 DNA-directed RNA polymerases I	K03014 RPB6; DNA-directed RNA polymerases I, II, and III subunit RPABC2"
LOC591688,"591688 DNA-directed RNA polymerases I	K03016 RPB8; DNA-directed RNA polymerases I, II, and III subunit RPABC3"
LOC577662,577662 DNA-directed RNA polymerase III subunit RPC2	K03021 RPC2; DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6]
LOC577908,577908 DNA-directed RNA polymerase III subunit RPC2	K03021 RPC2; DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6]
LOC576264,576264 DNA-directed RNA polymerase III subunit RPC1 isoform X1	K03018 RPC1; DNA-directed RNA polymerase III subunit RPC1 [EC:2.7.7.6]
LOC590216,590216 DNA-directed RNA polymerases I and III subunit RPAC2	K03020 RPC19; DNA-directed RNA polymerases I and III subunit RPAC2
LOC590827,590827 DNA-directed RNA polymerases I and III subunit RPAC1	K03027 RPC40; DNA-directed RNA polymerases I and III subunit RPAC1
LOC594487,594487 DNA-directed RNA polymerase III subunit RPC3	K03023 RPC3; DNA-directed RNA polymerase III subunit RPC3
LOC753172,753172 DNA-directed RNA polymerase III subunit RPC4 isoform X1	K03026 RPC4; DNA-directed RNA polymerase III subunit RPC4
LOC576157,576157 DNA-directed RNA polymerase III subunit RPC5 isoform X1	K14721 RPC5; DNA-directed RNA polymerase III subunit RPC5
LOC591904,591904 DNA-directed RNA polymerase III subunit RPC8	K03022 RPC8; DNA-directed RNA polymerase III subunit RPC8
LOC588522,588522 DNA-directed RNA polymerase III subunit RPC7-like	K03024 RPC7; DNA-directed RNA polymerase III subunit RPC7
LOC580860,580860 DNA-directed RNA polymerase III subunit RPC6	K03025 RPC6; DNA-directed RNA polymerase III subunit RPC6
LOC585593,585593 DNA-directed RNA polymerase I subunit RPA2	K03002 RPA2; DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6]
LOC100892475,100892475 DNA-directed RNA polymerase I subunit RPA12	K03000 RPA12; DNA-directed RNA polymerase I subunit RPA12
LOC588897,588897 DNA-directed RNA polymerase I subunit RPA49 isoform X1	K03005 RPA49; DNA-directed RNA polymerase I subunit RPA49
LOC105446422,105446422 DNA-directed RNA polymerase I subunit RPA43	K03004 RPA43; DNA-directed RNA polymerase I subunit RPA43
LOC100888038,100888038 transcription initiation factor IIA subunit 1 isoform X1	K03122 TFIIA1; transcription initiation factor TFIIA large subunit
LOC100888480,100888480 transcription initiation factor IIA subunit 1 isoform X1	K03122 TFIIA1; transcription initiation factor TFIIA large subunit
LOC752355,752355 LOW QUALITY PROTEIN: transcription initiation factor IIA subunit 2	K03123 TFIIA2; transcription initiation factor TFIIA small subunit
LOC591691,591691 transcription initiation factor IIB	K03124 TFIIB; transcription initiation factor TFIIB
LOC594185,594185 TATA box-binding protein-like protein 1	K03120 TBP; transcription initiation factor TFIID TATA-box-binding protein
LOC753078,753078 uncharacterized protein LOC753078	K03120 TBP; transcription initiation factor TFIID TATA-box-binding protein
LOC581708,581708 transcription initiation factor TFIID subunit 1	K03125 TAF1; transcription initiation factor TFIID subunit 1 [EC:2.3.1.48 2.7.11.1]
LOC588654,588654 transcription initiation factor TFIID subunit 2	K03128 TAF2; transcription initiation factor TFIID subunit 2
LOC578717,578717 transcription initiation factor TFIID subunit 7	K03132 TAF7; transcription initiation factor TFIID subunit 7
LOC592563,592563 transcription initiation factor TFIID subunit 8	K14649 TAF8; transcription initiation factor TFIID subunit 8
LOC592424,592424 transcription initiation factor TFIID subunit 3	K14650 TAF3; transcription initiation factor TFIID subunit 3
LOC752563,752563 transcription initiation factor TFIID subunit 10	K03134 TAF10; transcription initiation factor TFIID subunit 10
LOC574971,574971 transcription initiation factor TFIID subunit 5	K03130 TAF5; transcription initiation factor TFIID subunit 5
LOC100891557,100891557 TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L	K03130 TAF5; transcription initiation factor TFIID subunit 5
LOC576814,576814 transcription initiation factor TFIID subunit 4	K03129 TAF4; transcription initiation factor TFIID subunit 4
LOC583894,583894 transcription initiation factor TFIID subunit 12	K03126 TAF12; transcription initiation factor TFIID subunit 12
LOC577999,577999 TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L	K03131 TAF6; transcription initiation factor TFIID subunit 6
LOC575644,575644 transcription initiation factor TFIID subunit 6	K03131 TAF6; transcription initiation factor TFIID subunit 6
LOC581784,581784 transcription initiation factor TFIID subunit 9	K14535 TAF9; transcription initiation factor TFIID subunit 9
LOC584892,584892 transcription initiation factor TFIID subunit 11 isoform X1	K03135 TAF11; transcription initiation factor TFIID subunit 11
LOC592264,592264 transcription initiation factor TFIID subunit 13	K03127 TAF13; transcription initiation factor TFIID subunit 13
LOC585636,585636 general transcription factor IIE subunit 1	K03136 TFIIE1; transcription initiation factor TFIIE subunit alpha
LOC581359,581359 general transcription factor IIE subunit 2	K03137 TFIIE2; transcription initiation factor TFIIE subunit beta
LOC764361,764361 general transcription factor IIF subunit 1	K03138 TFIIF1; transcription initiation factor TFIIF subunit alpha
LOC105438653,105438653 general transcription factor IIF subunit 1	K03138 TFIIF1; transcription initiation factor TFIIF subunit alpha
LOC579474,579474 general transcription factor IIF subunit 2	K03139 TFIIF2; transcription initiation factor TFIIF subunit beta [EC:3.6.4.12]
LOC594243,594243 general transcription factor IIH subunit 1	K03141 TFIIH1; transcription initiation factor TFIIH subunit 1
LOC589616,589616 general transcription factor IIH subunit 2-like isoform X1	K03142 TFIIH2; transcription initiation factor TFIIH subunit 2
LOC591457,591457 general transcription factor IIH subunit 4	K03144 TFIIH4; transcription initiation factor TFIIH subunit 4
LOC577839,577839 general transcription factor IIH subunit 4	K03144 TFIIH4; transcription initiation factor TFIIH subunit 4
LOC589434,589434 general transcription and DNA repair factor IIH helicase subunit XPB	K10843 ERCC3; DNA excision repair protein ERCC-3 [EC:3.6.4.12]
LOC105444553,105444553 general transcription and DNA repair factor IIH helicase subunit XPB-like	K10843 ERCC3; DNA excision repair protein ERCC-3 [EC:3.6.4.12]
LOC575323,575323 LOW QUALITY PROTEIN: general transcription and DNA repair factor IIH helicase subunit XPD	K10844 ERCC2; DNA excision repair protein ERCC-2 [EC:3.6.4.12]
LOC100894147,100894147 cyclin-dependent kinase 7	K02202 CDK7; cyclin-dependent kinase 7 [EC:2.7.11.22 2.7.11.23]
LOC578782,578782 CDK-activating kinase assembly factor MAT1	K10842 MNAT1; CDK-activating kinase assembly factor MAT1
LOC582289,582289 cyclin-H	K06634 CCNH; cyclin H
LOC579710,579710 probable ATP-dependent RNA helicase DDX46 isoform X1	K12811 DDX46; ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13]
LOC580001,580001 spliceosome RNA helicase Ddx39b	K12812 DDX39B; ATP-dependent RNA helicase UAP56/SUB2 [EC:3.6.4.13]
LOC763660,763660 pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	K12813 DHX16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 [EC:3.6.4.13]
LOC581380,581380 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	K12815 DHX38; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16 [EC:3.6.4.13]
LOC584496,584496 pre-mRNA-processing factor 17	K12816 CDC40; pre-mRNA-processing factor 17
LOC581040,581040 pre-mRNA-splicing factor 18	K12817 PRPF18; pre-mRNA-splicing factor 18
LOC594740,594740 ATP-dependent RNA helicase DHX8	K12818 DHX8; ATP-dependent RNA helicase DHX8/PRP22 [EC:3.6.4.13]
LOC105440870,105440870 pre-mRNA-splicing factor SLU7	K12819 SLU7; pre-mRNA-processing factor SLU7
LOC105439037,105439037 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1	K12820 DHX15; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13]
LOC581143,581143 small nuclear ribonucleoprotein-associated protein B'	K11086 SNRPB; small nuclear ribonucleoprotein B and B'
LOC580433,580433 small nuclear ribonucleoprotein Sm D1	K11087 SNRPD1; small nuclear ribonucleoprotein D1
LOC754356,754356 small nuclear ribonucleoprotein Sm D2	K11096 SNRPD2; small nuclear ribonucleoprotein D2
LOC105438529,105438529 small nuclear ribonucleoprotein Sm D3	K11088 SNRPD3; small nuclear ribonucleoprotein D3
LOC580958,580958 small nuclear ribonucleoprotein polypeptide E-like	K11097 SNRPE; small nuclear ribonucleoprotein E
LOC100892396,100892396 small nuclear ribonucleoprotein E-like	K11097 SNRPE; small nuclear ribonucleoprotein E
LOC592177,592177 LOW QUALITY PROTEIN: small nuclear ribonucleoprotein F	K11098 SNRPF; small nuclear ribonucleoprotein F
LOC583159,583159 small nuclear ribonucleoprotein G	K11099 SNRPG; small nuclear ribonucleoprotein G
LOC575726,575726 U1 small nuclear ribonucleoprotein 70 kDa	K11093 SNRP70; U1 small nuclear ribonucleoprotein 70kDa
LOC584276,584276 U2 small nuclear ribonucleoprotein B''	K11091 SNRPA; U1 small nuclear ribonucleoprotein A
LOC584236,584236 uncharacterized protein LOC584236	K11095 SNRPC; U1 small nuclear ribonucleoprotein C
